"impacto_presupuestario_anio","impacto_presupuestario_mes","jurisdiccion_id","jurisdiccion_desc","servicio_id"," servicio_desc","programa_id","programa_desc","ejercicio_presupuestario","subprograma_desc","proyecto_id","proyecto_desc","actividad_id","actividad_desc","obra_id","obra_desc","fuente_financiamiento_id_desc",,"clasificador_economico_8_digitos_id","clasificador_economico_8_digitos_desc","inciso_id","inciso_desc","principal_id","principal_desc","parcial_id","parcial_desc","subparcial_id","subparcial_desc","credito_presupuestado","credito_vigente","credito_devengado"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","43","Escuelas Populares de Formación de Género (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","511514","511514","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","43","Escuelas Populares de Formación de Género (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","335676","335676","3565"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","43","Escuelas Populares de Formación de Género (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","9","Otros N.E.P.","0","Otros N.E.P.","0","0","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","43","Escuelas Populares de Formación de Género (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21712000","A Instituciones Privadas Sin Fines de Lucro","5","Transferencias","1","Transf. al Sector Privado para Financiar Gastos Corrientes","7","Transf. a Otras Instituc. Culturales y Soc. S/Fines de Lucro","9999","Sin discriminar","2822100","2822100","800000"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","43","Escuelas Populares de Formación de Género (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21723100","A los Gobiernos Provinciales","5","Transferencias","7","Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes","1","Transferencias a Gobiernos Provinciales","3001","Administración Central Provincial","1287400","1287400","200000"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","43","Escuelas Populares de Formación de Género (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21723400","A los Gobiernos Municipales","5","Transferencias","7","Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes","6","Transferencias a Gobiernos Municipales","9999","Sin discriminar","1931100","1931100","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","44","Capacitación para el Desarrollo Integral de la Mujer (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","553514","553514","34408,52"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","44","Capacitación para el Desarrollo Integral de la Mujer (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","335676","335676","20610,5"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","44","Capacitación para el Desarrollo Integral de la Mujer (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","9","Otros N.E.P.","0","Otros N.E.P.","0","0","7594,91"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","1","Productos Alimenticios, Agropecuarios y Forestales","1","Alimentos para Personas","0","Alimentos para Personas","0","0","18256,24"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","5","Productos Químicos, Combustibles y Lubricantes","6","Combustibles y Lubricantes","0","Combustibles y Lubricantes","0","0","5532,1"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","5","Correos y Telégrafo","0","Correos y Telégrafo","0","0","2900"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","2","Mantenimiento y Reparación de Vehículos","0","Mantenimiento y Reparación de Vehículos","0","0","170"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","5","Limpieza, Aseo y Fumigación","0","Limpieza, Aseo y Fumigación","0","0","4400"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","1","Transporte","0","Transporte","0","0","4336,88"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","9","Otros N.E.P.","0","Otros N.E.P.","0","0","700"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","301506","301506","468339,22"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","201004","201004","2614,5"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","45","Protección Integral y Articulación Acciones Directas (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","9","Otros N.E.P.","0","Otros N.E.P.","0","0","1512,5"
